01MAS202412152025121350
5272561400 53 41880 4188000      213700      1040V   27000       1 1600        V2    V2    0   
52725614PV 54 41880 4188000      213730      1040V   27000       1 1600        V2    V2    0   
5272560600 55 41880 4188000      214230      1040V   27000       1 1600        V2    V2    0   
52725002AS 56 41880 4188000      214630      1040V   27000       1 1600        V2    V2    0   
52725002PA 57 41880 4188000      214730      1040V   27000       1 1600        V2    V2    0   
52725002BV 58 41880 4188000      214800      1040V   27000       1 1600        V2    V2    0   
52725002BF 59 41880 4188000      214800      1040V   27000       1 1600        V2    V2    0   
5271358600 60 41880 4188000      215400      1040V   27000       1 1600        V2    V2    0   
5271202600 61 41880 4188000      215630      1040V   27000       1 1600        V2    V2    0   
52713578BS 62 41880 4188000      215800      1040V   27000       1 1600        V2    V2    0   
52713578BV 63 41880 4188000      215830      1040V   27000       1 1600        V2    V2    0   
52713578BN 64 41880 4188000      220000      1040V   27000       1 1600        V2    V2    0   
5271356000 65 41880 4188000      220330      1040V   27000       1 1600        V2    V2    0   
5271354500 66 41880 4188000      220830      1040V   27000       1 1600        V2    V2    0   
52713545EN 67 41880 4188000      220830      1040V   27000       1 1600        V2    V2    0   
5271353700 68 41880 4188000      221400      1040V   27000       1 1600        V2    V2    0   
52713529V9 69 41880 4188000      221700      1040V   27000       1 1600        V2    V2    0   
5271352900 70 41880 4188000      221730      1040V   27000       1 1600        V2    V2    0   
5271352912 71 41880 4188000      221830      1040V   27000       1 1600        V2    V2    0   
52713511BV 72 41880 4188000      222100      1040V   27000       1 1600        V2    V2    0   
5271350300 73 41880 4188000      222600      1040V   27000       1 1600        V2    V2    0   
52713032P4 74 41880 4188000      222630      1040V   27000       1 1600        V2    V2B   0   
52713032P3 75 41880 4188000      222730      1040V   27000       1 1600        V2B   V2B   0   
52713032P2 76 41880 4188000      222830      1040V   27000       1 1600        V2B   V2B   0   
52713032P1 77 41880 4188000      222900      1040V   27000       1 1600        V2B   V2B   0   
52713875RI 78 41880 4188000      223030      1040V   27000       1 1600        V2B   V2B   0   
52713875P3 79 41880 4188000      223230      1040V   27000       1 1600        V2B   V2B   0   
527138752B 80 41880 4188000      223400      1040V   27000       1 1600        V2B   2CH   0   
52713875BK 81 41880 4188000      223500      1040V   27000       1 1600        2CH2CHV2    0   
52713040ES 82 41880 4188000      223530      1040V   27000       1 1600        V2    V2    0   
52713040AS 83 41880 4188000      223630      1040V   27000       1 1600        V2 2CHV2    0   
52713040BV 84 41880 4188000      223800      1040V   27000       1 1600        V2    V2    0   
52713040AN 85 41880 4188000      223830      1040V   27000       1 1600        V2    V2    0   
52713057PB 86 41880 4188000      224330      1040V   27000       1 1600        V2    V2    0   
52713057PV 87 41880 4188000      224430      1040V   27000       1 1600        V2    V2    0   
5271233100 88 41880 4188000      224600      1040V   27000       1 1600        V2    V2    0   
5271232300 89 41880 4188000      225100      1040V   27000       1 1600        V2    V2    0   
52712323PV 90 41880 4188000      225200      1040V   27000       1 1600        V2    V2    0   
52713065BV 91 41880 4188000      225430      1040V   27000       1 1600        V2    V2    0   
52713065PV 92 41880 4188000      225630      1040V   27000       1 1600        V2    V2    0   
5271307300 93 41880 4188000      230000      1040V   27000       1 1600        V2    V2B   0   
5271308100 94 41880 4188000      230530      1040V   27000       1 1600        V2B   V2B   0   
5271309900 95 41880 4188000      230930      1040V   27000       1 1600        V2B   V2B   0   
5271310700 96 41880 4188000      231300      1040V   27000       1 1600        V2B   V2B   0   
52713115BS 97 41880 4188000      231700      1040V   27000       1 1600        V2B   V2B   0   
5271311524 98 41880 4188000232000      2331001140V40V27000 27000 111600  1600  V2BESCV2B   0   
52713115SE 99 41880 4188000      233230      1040V   27000       1 1600        V2B   V2B   0   
52713115BV100 41880 4188000      233430      1040V   27000       1 1600        V2B   V2B   0   
52713115NO101 41880 4188000      233500      1040V   27000       1 1600        V2BV2BV2    0   
5271313122102 41880 4188000      234030      1040V   27000       1 1600        V2    V2    0   
52713131EV103 41880 4188000      234200      1040V   27000       1 1600        V2    V2    0   
52713131BV104 41880 4188000      234330      1040V   27000       1 1600        V2    V2    0   
52713131PC105 41880 4188000      234430      1040V   27000       1 1600        V2    V2    0   
52713149GV106 41880 4188000      234700      1040V   27000       1 1600        V2    V2    0   
52713149EP107 41880 4188000      234830      1040V   27000       1 1600        V2    V2    0   
52713149BV108 41880 4188000      234900      1040V   27000       1 1600        V2    V2    0   
5271315600109 41880 4188000      235330      1040V   27000       1 1600        V2    V2    0   
5271316400110 41880 4188000      235700      1040V   27000       1 1600        V2    V2    0   
52713164PV111 41880 4188000      235730      1040V   27000       1 1600        V2    V2    0   
5271258800112 41880 4188000      235930      1040V   27000       1 1600        V2    V2    0   
5271317200113 41880 4188011      000130      1040V   27000       1 1600        V2    V2    0   
5271318000114 41880 4188011      000500      1040V   27000       1 1600        V2    V2    0   
52713198BV115 41880 4188011      000930      1040V   27000       1 1600        V2 V2 VB    0   
52713198VB116 41880 4188011001200      0022001140V40V27000 27000 111600  1600  VB VB V2    0   
5271320600117 41880 4188011      003200      1040V   27000       1 1600        V2    V2    0   
52683318P2118 41880 4188011      003730      1040V   27000       1 1600        V2    V2    0   
52683318BV119 41880 4188011      003830      1040V   27000       1 1600        V2    V2    0   
526833182B120 41880 4188011      004030      1040V   27000       1 1600        V2    V2    0   
5268329200121 41880 4188011      004300      1040V   27000       1 1600        V2    V2    0   
52683268SD122 41880 4188011      004600      1040V   27000       1 1600        V2    V2    0   
52683268P4123 41880 4188011      004700      1040V   27000       1 1600        V2    V2    0   
52683268P2124 41880 4188011      004800      1040V   27000       1 1600        V2    V2    0   
52683268BV125 41880 4188011      004800      1040V   27000       1 1600        V2    V2    0   
52683268P1126 41880 4188011      004830      1040V   27000       1 1600        V2    V2    0   
5268326812127 41880 4188011      004830      1040V   27000       1 1600        V2    V2    0   
52683268ND128 41880 4188011      004900      1040V   27000       1 1600        V2    V2    0   
5268324300129 41880 4188011      005400      1040V   27000       1 1600        V2    V2    0   
5268323500130 41880 4188011      005700      1040V   27000       1 1600        V2    V2    0   
5268322700131 41880 4188011      010000      1040V   27000       1 1600        V2    V2    0   
5268321900132 41880 4188011      010430      1040V   27000       1 1600        V2    V2    0   
5268320100133 41880 4188011      010830      1040V   27000       1 1600        V2    V2    0   
52683003P2134 41880 4188011      011300      1040V   27000       1 1600        V2    V2    0   
52683003BV135 41880 4188011      011300      1040V   27000       1 1600        V2    V2    0   
52683003P1136 41880 4188011      011330      1040V   27000       1 1600        V2    V2    0   
5268313600137 41880 4188011      011930      1040V   27000       1 1600        V2    V2    0   
5268312800138 41880 4188011      012400      1040V   27000       1 1600        V2    V2    0   
5268310200139 41880 4188011      012630      1040V   27000       1 1600        V2    V2    0   
526823022M140 41880 4188011      012800      1040V   27000       1 1600        V2    2HE   0   
52682302BV141 41880 4188011      013300      1040V   27000       1 1600        2HE   2HE   0   
52682302PU142 41880 4188011      013300      1040V   27000       1 1600        2HE   2HE   0   
5268247600143 41880 4188011      013530      1040V   27000       1 1600        2HE   2HE   0   
52682468BV144 41880 4188011      013830      1040V   27000       1 1600        2HE   2HE   0   
52682450BV145 41880 4188011      014300      1040V   27000       1 1600        2HE   2HE   0   
5268244300146 41880 4188011      014700      1040V   27000       1 1600        2HE   2HE   0   
5268243500147 41880 4188011      014800      1040V   27000       1 1600        2HE   2HE   0   
5268242700148 41880 4188011      015300      1040V   27000       1 1600        2HE   2HE   0   
5268241900149 41880 4188011      015600      1040V   27000       1 1600        2HE   2HE   0   
5268240100150 41880 4188011      015800      1040V   27000       1 1600        2HE2HE2CO   0   
52682005AS151 41880 4188011      015900      1040V   27000       1 1600        2CO   2BH   0   
52682005CS152 41880 4188011      020000      1040V   27000       1 1600        2BH   2BB   0   
52682005BV153 41880 4188011      020030      1040V   27000       1 1600        2BB   2BB   0   
52682005P1154 41880 4188011      020030      1040V   27000       1 1600        2BB   2BB   0   
5268217900155 41880 4188011      020300      1040V   27000       1 1600        2BB   2BB   0   
5268216100156 41880 4188011      020630      1040V   27000       1 1600        2BB   2BB   0   
5268218700157 41880 4188011      021030      1040V   27000       1 1600        2BB   2BB   0   
52682153BV158 41880 4188011      021400      1040V   27000       1 1600        2BB2BB2BR   0   
52682146BF159 41880 4188011      021530      1040V   27000       1 1600        2BR   2BR   0   
52682146BV160 41880 4188011      021900      1040V   27000       1 1600        2BR   2BR   0   
5268213800161 41880 4188011      022030      1040V   27000       1 1600        2BR   2BR   0   
5268212000162 41880 4188011      022300      1040V   27000       1 1600        2BR   2BR   0   
5268211200163 41880 4188011      022430      1040V   27000       1 1600        2BR   2BR   0   
5268210400164 41880 4188011      022530      1040V   27000       1 1600        2BR   2BR   0   
52681825BV165 41880 4188011      023000      1040V   27000       1 1600        2BR   V2M   0   
52681809P3166 41880 4188011      023200      1040V   27000       1 1600        V2M   V2R   0   
52681809P2167 41880 4188011      023330      1040V   27000       1 1600        V2R   V2R   0   
52271387P2168 41880 4188011      023430      1040V   27000       1 1600        V2RV2VV1V   0   
52271387GA169 41880 4188011      023700      1040V   27000       1 1600        V1V5CIVB    0   
52271387P1170 41880 4188011      023730      1040V   27000       1 1600        VB VB CM2   0   
52271387PT171 41880 4188011024200      0351001140V40V27000 27000 111600  1600  CM2   CM2   0   
5227138744172 41880 4188011      035200      1040V   27000       1 1600        CM2CM CMT   0   
52271387JN173 41880 4188011      035330      1040V   27000       1 1600        CMTCMTV2B   0   
52271387GC174 41880 4188011      035600      1040V   27000       1 1600        V2B   V2B   0   
5227137900175 41880 4188011      035900      1040V   27000       1 1600        V2B   V2B   0   
52271361BB176 41880 4188011      040130      1040V   27000       1 1600        V2B   V2B   0   
52271361BV177 41880 4188011      040300      1040V   27000       1 1600        V2B   V2B   0   
5227135300178 41880 4188011      040530      1040V   27000       1 1600        V2B   V2B   0   
52241315BS179 41880 4188011      040630      1040V   27000       1 1600        V2B   V2B   0   
52241315BN180 41880 4188011      040700      1040V   27000       1 1600        V2B   V2B   0   
5222250500181 41880 4188011      041100      1040V   27000       1 1600        V2B   V2B   0   
52271338VV182 41880 4188011      041500      1040V   27000       1 1600        V2BV2VV2B   0   
52271338P2183 41880 4188011      041600      1040V   27000       1 1600        V2B   V2B   0   
52271338P1184 41880 4188011      041830      1040V   27000       1 1600        V2B   V2B   0   
52271312P1185 41880 4188111      042030      1040V   27000       1 1600        V2B   CM1   0   
52271312CM186 41881 4188111      042200      1040V   27000       1 1600        CM1   CM1   0   
5227131206187 41881 4188111      043130      1040V   27000       1 1600        CM1   606   0   
52271312P2188 41881 4188111      043330      1040V   27000       1 1600        606   CM7   0   
52271312P3189 41881 4188111      043530      1040V   27000       1 1600        CM7CM7V2    0   
52271478ES190 41881 4188111      043700      1040V   27000       1 1600        V2    V1    0   
52271411AS191 41881 4188111      043830      1040V   27000       1 1600        V1    V1    0   
52271411BV192 41881 4188111      043900      1040V   27000       1 1600        V1    V1    0   
52271411AN193 41881 4188111      043930      1040V   27000       1 1600        V1 V1 V1B   0   
5227142900194 41881 4188111      044200      1040V   27000       1 1600        V1B   V1B   0   
5227143700195 41881 4188111      044400      1040V   27000       1 1600        V1B   V1B   0   
5227151000196 41881 4188111      044630      1040V   27000       1 1600        V1B   V1B   0   
52271528A1197 41881 4188111      044930      1040V   27000       1 1600        V1B   V1B   0   
5227152800198 41881 4188111      045030      1040V   27000       1 1600        V1B   GGE   0   
52271528SA199 41881 4188111      045030      1040V   27000       1 1600        GGEGGEV1    0   
5227204700200 41881 4188111      045530      1040V   27000       1 1600        V1    V1    0   
5227205400201 41881 4188111      045730      1040V   27000       1 1600        V1    V1    0   
5227153600202 41881 4188111      050000      1040V   27000       1 1600        V1    V1    0   
5227155100203 41881 4188111      050530      1040V   27000       1 1600        V1    V1    0   
5227157700204 41881 4188111      050930      1040V   27000       1 1600        V1    V1    0   
5227158500205 41881 4188111      051400      1040V   27000       1 1600        V1    V1    0   
52271585S1206 41881 4188111      051600      1040V   27000       1 1600        V1    V1    0   
5227161900207 41881 4188111      051730      1040V   27000       1 1600        V1    V1    0   
5227217900208 41881 4188111      052200      1040V   27000       1 1600        V1    V1    0   
5227162700209 41881 4188111      052530      1040V   27000       1 1600        V1    V1    0   
52276295C1210 41881 4188111      052730      1040V   27000       1 1600        V1    V1    0   
52276295BV211 41881 4188111      052830      1040V   27000       1 1600        V1    V1    0   
52276295EN212 41881 4188111      053000      1040V   27000       1 1600        V1    V1    0   
52276295AG213 41881 4188111      053030      1040V   27000       1 1600        V1    VR1   0   
52276303BR214 41881 4188111      053230      1040V   27000       1 1600        VR1   V1    0   
5227673300215 41881 4188111      053430      1040V   27000       1 1600        V1    V1    0   
5227201300216 41881 4188111      053630      1040V   27000       1 1600        V1    V1    0   
52276691BV217 41881 4188111      054000      1040V   27000       1 1600        V1    V1    0   
5227669131218 41881 4188111      054000      1040V   27000       1 1600        V1    V1    0   
5227206200219 41881 4188111      054200      1040V   27000       1 1600        V1    V1    0   
5227219500220 41881 4188111      054330      1040V   27000       1 1600        V1    V1    0   
5227674100221 41881 4188111      054430      1040V   27000       1 1600        V1    V1    0   
5227676600222 41881 4188111      054730      1040V   27000       1 1600        V1    V1    0   
5227677400223 41881 4188111      055000      1040V   27000       1 1600        V1    V1    0   
5227220300224 41881 4188111      055200      1040V   27000       1 1600        V1    V1    0   
5227678200225 41881 4188111      055330      1040V   27000       1 1600        V1    V1    0   
5229645900226 41881 4188111      055830      1040V   27000       1 1600        V1    V1    0   
5229661600227 41881 4188111      060300      1040V   27000       1 1600        V1    V1    0   
5229705100228 41881 4188111      060430      1040V   27000       1 1600        V1    V1    0   
52296442BV229 41881 4188111      060730      1040V   27000       1 1600        V1    1B    0   
52296442P2230 41881 4188111      060930      1040V   27000       1 1600        1B 1B V1    0   
5229643400231 41881 4188111      061000      1040V   27000       1 1600        V1    V1    0   
52296442SQ232 41881 4188111      061200      1040V   27000       1 1600        V1    V1    0   
5229641800233 41881 4188111      061400      1040V   27000       1 1600        V1    V1    0   
5229640000234 41881 4188111      061530      1040V   27000       1 1600        V1    V1    0   
52296004P1235 41881 4188111      062130      1040V   27000       1 1600        V1    V1    0   
52296004BV236 41881 4188111      062200      1040V   27000       1 1600        V1    V1    0   
52296004ZI237 41881 4188111      062500      1040V   27000       1 1600        V1    V1    0   
5229633500238 41881 4188111      062830      1040V   27000       1 1600        V1    V1    0   
5229703600239 41881 4188111      063100      1040V   27000       1 1600        V1    V1    0   
52296293BV240 41881 4188111      063330      1040V   27000       1 1600        V1    V1    0   
5229629317241 41881 4188111      063400      1040V   27000       1 1600        V1    V1    0   
5229626900242 41881 4188111      063600      1040V   27000       1 1600        V1    V1    0   
52296244P1243 41881 4188111      064000      1040V   27000       1 1600        V1    V3    0   
52296244BV244 41881 4188111      064030      1040V   27000       1 1600        V3    V5    0   
52296244P2245 41881 4188111      064100      1040V   27000       1 1600        V5 DC V1    0   
52345546BF246 41881 4188111      064300      1040V   27000       1 1600        V1    V1    0   
5234554600247 41881 4188111      064400      1040V   27000       1 1600        V1    V1    0   
5234555300248 41881 4188111      064600      1040V   27000       1 1600        V1    V1    0   
5234556100249 41881 4188111      065000      1040V   27000       1 1600        V1    V1    0   
5234558700250 41881 4188111      065530      1040V   27000       1 1600        V1    V1    0   
5234559500251 41881 4188111      065700      1040V   27000       1 1600        V1    V1    0   
52345520BS252 41881 4188111      070230      1040V   27000       1 1600        V1    V1    0   
52345520BN253 41881 4188111      070300      1040V   27000       1 1600        V1    V1    0   
52345520P2254 41881 4188111      070400      1040V   27000       1 1600        V1    V1    0   
5234549600255 41881 4188111      070600      1040V   27000       1 1600        V1    V1    0   
5234539700256 41881 4188111      071130      1040V   27000       1 1600        V1    V1    0   
52345389CH257 41881 4188111      071400      1040V   27000       1 1600        V1    V1    0   
52345389BV258 41881 4188111      071600      1040V   27000       1 1600        V1    V1    0   
52343475EF259 41881 4188111      071800      1040V   27000       1 1600        V1    V1    0   
52343475BV260 41881 4188011      071900      1040V   27000       1 1600        V1    V1    0   
52343475BF261 41880 4188011      071900      1040V   27000       1 1600        V1    V1    0   
5234531423262 41880 4188011      072400      1040V   27000       1 1600        V1    CM4   0   
52345314A1263 41880 4188011      072500      1040V   27000       1 1600        CM4CM4VH    0   
52345314BV264 41880 4188011      072530      1040V   27000       1 1600        VH    VH    0   
52345314P2265 41880 4188011      072530      1040V   27000       1 1600        VH    FTI   0   
52345314AI266 41880 4188011      072700      1040V   27000       1 1600        FTI   FTI   0   
52345314PB267 41880 4188011      072800      1040V   27000       1 1600        FTI   TRI   0   
52345314TR268 41880      11073000            1040V   27000       1 1600        TRI         0   
5024001663176R4S 418800087200000R 41881ME1200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000723320FP345314TR9140FCB05                            
75    26KKV7  1723320FP268345314TR1805519                     
52723320FP  1       4188000            20000001   40V      27000  1      1600        FP3   0   
52723320P1  2 41880 4188000      200200      1040V   27000       1 1600        FP36CIVB    0   
52723320BV  3 41880 4188000      200500      1040V   27000       1 1600        VB    VB    0   
52723320PA  4 41880 4188000      200630      1040V   27000       1 1600        VB    2BG   0   
5272800659  5 41880 4188000      200700      1040V   27000       1 1600        2BG   2BG   0   
52728006BX  6 41880 4188000      200730      1040V   27000       1 1600        2BG   2BG   0   
5272800657  7 41880 4188000      200730      1040V   27000       1 1600        2BG   2BG   0   
527280067P  8 41880 4188000      200900      1040V   27000       1 1600        2BG   V2M   0   
52728006CV  9 41880 4188000      200930      1040V   27000       1 1600        V2M   V2M   0   
52728006J1 10 41880 4188000      201130      1040V   27000       1 1600        V2M   V2M   0   
52728006KM 11 41880 4188000      201230      1040V   27000       1 1600        V2M   V2M   0   
5272800627 12 41880 4188000      201400      1040V   27000       1 1600        V2M   V2M   0   
5272800674 13 41880 4188000      201400      1040V   27000       1 1600        V2M   V2M   0   
52728006PO 14 41880 4188000      201430      1040V   27000       1 1600        V2M   V2M   0   
52722025PS 15 41880 4188000      201600      1040V   27000       1 1600        V2MV2M2EX   0   
52722025BV 16 41880 4188000      201700      1040V   27000       1 1600        2EX2EXV2    0   
52722025K1 17 41880 4188000      201800      1040V   27000       1 1600        V2    V2    0   
52721001TU 18 41880 4188000      202230      1040V   27000       1 1600        V2    V2    0   
52721001AS 19 41880 4188000      202400      1040V   27000       1 1600        V2    V2    0   
52721001BV 20 41880 4188000      202400      1040V   27000       1 1600        V2    V2    0   
52721001AN 21 41880 4188000      202430      1040V   27000       1 1600        V2    V2    0   
52721001FP 22 41880 4188000      202430      1040V   27000       1 1600        V2    V2    0   
5272122500 23 41880 4188000      202900      1040V   27000       1 1600        V2    V2    0   
5272124100 24 41880 4188000      203100      1040V   27000       1 1600        V2    V2    0   
5272126600 25 41880 4188000      203300      1040V   27000       1 1600        V2    V2    0   
52721282BV 26 41880 4188000      203500      1040V   27000       1 1600        V2    V2    0   
52721282P2 27 41880 4188000      203600      1040V   27000       1 1600        V2    V2    0   
52721282P1 28 41880 4188000      203630      1040V   27000       1 1600        V2    V2    0   
52721290BV 29 41880 4188000      203700      1040V   27000       1 1600        V2    V2    0   
52721290KM 30 41880 4188000      203900      1040V   27000       1 1600        V2    V2    0   
5272132400 31 41880 4188000      204130      1040V   27000       1 1600        V2    V2    0   
52721332PK 32 41880 4188000      204400      1040V   27000       1 1600        V2    V2    0   
52721332BV 33 41880 4188000      204500      1040V   27000       1 1600        V2    V2    0   
52721340PK 34 41880 4188000      204830      1040V   27000       1 1600        V2    V2    0   
52721340BV 35 41880 4188000      205100      1040V   27000       1 1600        V2    V2    0   
5272135700 36 41880 4188000      205430      1040V   27000       1 1600        V2    V2    0   
52725739BV 37 41880 4188000      205900      1040V   27000       1 1600        V2    V2    0   
5272572100 38 41880 4188000      210200      1040V   27000       1 1600        V2    V2    0   
52725721V4 39 41880 4188000      210300      1040V   27000       1 1600        V2    V2    0   
5272571300 40 41880 4188000      210500      1040V   27000       1 1600        V2    V2    0   
52725689RS 41 41880 4188000      210630      1040V   27000       1 1600        V2    V2    0   
52725689RN 42 41880 4188000      210830      1040V   27000       1 1600        V2    V2    0   
52725689KM 43 41880 4188000      210930      1040V   27000       1 1600        V2    V2    0   
52725689BF 44 41880 4188000      211000      1040V   27000       1 1600        V2    V2    0   
52725689BV 45 41880 4188000      211100      1040V   27000       1 1600        V2    V2    0   
52725689PV 46 41880 4188000      211100      1040V   27000       1 1600        V2    V2    0   
5272567100 47 41880 4188000      211730      1040V   27000       1 1600        V2    V2    0   
5272566300 48 41880 4188000      212200      1040V   27000       1 1600        V2    V2    0   
52725655PV 49 41880 4188000      212430      1040V   27000       1 1600        V2    V2    0   
52725655BV 50 41880 4188000      212500      1040V   27000       1 1600        V2    V2    0   
52725655AG 51 41880 4188000      212630      1040V   27000       1 1600        V2    V2    0   
5272562200 52 41880 4188000      213130      1040V   27000       1 1600        V2    V2    0   
5272561400 53 41880 4188000      213700      1040V   27000       1 1600        V2    V2    0   
52725614PV 54 41880 4188000      213730      1040V   27000       1 1600        V2    V2    0   
5272560600 55 41880 4188000      214230      1040V   27000       1 1600        V2    V2    0   
52725002AS 56 41880 4188000      214630      1040V   27000       1 1600        V2    V2    0   
52725002PA 57 41880 4188000      214730      1040V   27000       1 1600        V2    V2    0   
52725002BV 58 41880 4188000      214800      1040V   27000       1 1600        V2    V2    0   
52725002BF 59 41880 4188000      214800      1040V   27000       1 1600        V2    V2    0   
5271358600 60 41880 4188000      215400      1040V   27000       1 1600        V2    V2    0   
5271202600 61 41880 4188000      215630      1040V   27000       1 1600        V2    V2    0   
52713578BS 62 41880 4188000      215800      1040V   27000       1 1600        V2    V2    0   
52713578BV 63 41880 4188000      215830      1040V   27000       1 1600        V2    V2    0   
52713578BN 64 41880 4188000      220000      1040V   27000       1 1600        V2    V2    0   
5271356000 65 41880 4188000      220330      1040V   27000       1 1600        V2    V2    0   
5271354500 66 41880 4188000      220830      1040V   27000       1 1600        V2    V2    0   
52713545EN 67 41880 4188000      220830      1040V   27000       1 1600        V2    V2    0   
5271353700 68 41880 4188000      221400      1040V   27000       1 1600        V2    V2    0   
52713529V9 69 41880 4188000      221700      1040V   27000       1 1600        V2    V2    0   
5271352900 70 41880 4188000      221730      1040V   27000       1 1600        V2    V2    0   
5271352912 71 41880 4188000      221830      1040V   27000       1 1600        V2    V2    0   
52713511BV 72 41880 4188000      222100      1040V   27000       1 1600        V2    V2    0   
5271350300 73 41880 4188000      222600      1040V   27000       1 1600        V2    V2    0   
52713032P4 74 41880 4188000      222630      1040V   27000       1 1600        V2    V2B   0   
52713032P3 75 41880 4188000      222730      1040V   27000       1 1600        V2B   V2B   0   
52713032P2 76 41880 4188000      222830      1040V   27000       1 1600        V2B   V2B   0   
52713032P1 77 41880 4188000      222900      1040V   27000       1 1600        V2B   V2B   0   
52713875RI 78 41880 4188000      223030      1040V   27000       1 1600        V2B   V2B   0   
52713875P3 79 41880 4188000      223230      1040V   27000       1 1600        V2B   V2B   0   
527138752B 80 41880 4188000      223400      1040V   27000       1 1600        V2B   2CH   0   
52713875BK 81 41880 4188000      223500      1040V   27000       1 1600        2CH2CHV2    0   
52713040ES 82 41880 4188000      223530      1040V   27000       1 1600        V2    V2    0   
52713040AS 83 41880 4188000      223630      1040V   27000       1 1600        V2 2CHV2    0   
52713040BV 84 41880 4188000      223800      1040V   27000       1 1600        V2    V2    0   
52713040AN 85 41880 4188000      223830      1040V   27000       1 1600        V2    V2    0   
52713057PB 86 41880 4188000      224330      1040V   27000       1 1600        V2    V2    0   
52713057PV 87 41880 4188000      224430      1040V   27000       1 1600        V2    V2    0   
5271233100 88 41880 4188000      224600      1040V   27000       1 1600        V2    V2    0   
5271232300 89 41880 4188000      225100      1040V   27000       1 1600        V2    V2    0   
52712323PV 90 41880 4188000      225200      1040V   27000       1 1600        V2    V2    0   
52713065BV 91 41880 4188000      225430      1040V   27000       1 1600        V2    V2    0   
52713065PV 92 41880 4188000      225630      1040V   27000       1 1600        V2    V2    0   
5271307300 93 41880 4188000      230000      1040V   27000       1 1600        V2    V2B   0   
5271308100 94 41880 4188000      230530      1040V   27000       1 1600        V2B   V2B   0   
5271309900 95 41880 4188000      230930      1040V   27000       1 1600        V2B   V2B   0   
5271310700 96 41880 4188000      231300      1040V   27000       1 1600        V2B   V2B   0   
52713115BS 97 41880 4188000      231700      1040V   27000       1 1600        V2B   V2B   0   
5271311524 98 41880 4188000232000      2332001140V40V27000 27000 111600  1600  V2BESCV2B   0   
52713115SE 99 41880 4188000      233330      1040V   27000       1 1600        V2B   V2B   0   
52713115BV100 41880 4188000      233530      1040V   27000       1 1600        V2B   V2B   0   
52713115NO101 41880 4188000      233600      1040V   27000       1 1600        V2BV2BV2    0   
5271313122102 41880 4188000      234130      1040V   27000       1 1600        V2    V2    0   
52713131EV103 41880 4188000      234300      1040V   27000       1 1600        V2    V2    0   
52713131BV104 41880 4188000      234430      1040V   27000       1 1600        V2    V2    0   
52713131PC105 41880 4188000      234530      1040V   27000       1 1600        V2    V2    0   
52713149GV106 41880 4188000      234800      1040V   27000       1 1600        V2    V2    0   
52713149EP107 41880 4188000      234930      1040V   27000       1 1600        V2    V2    0   
52713149BV108 41880 4188000      235000      1040V   27000       1 1600        V2    V2    0   
5271315600109 41880 4188000      235430      1040V   27000       1 1600        V2    V2    0   
5271316400110 41880 4188000      235800      1040V   27000       1 1600        V2    V2    0   
52713164PV111 41880 4188000      235830      1040V   27000       1 1600        V2    V2    0   
5271258800112 41880 4188011      000030      1040V   27000       1 1600        V2    V2    0   
5271317200113 41880 4188011      000230      1040V   27000       1 1600        V2    V2    0   
5271318000114 41880 4188011      000600      1040V   27000       1 1600        V2    V2    0   
52713198BV115 41880 4188011      001030      1040V   27000       1 1600        V2 V2 VB    0   
52713198VB116 41880 4188011001300      0022001140V40V27000 27000 111600  1600  VB VB V2    0   
5271320600117 41880 4188011      003200      1040V   27000       1 1600        V2    V2    0   
52683318P2118 41880 4188011      003730      1040V   27000       1 1600        V2    V2B   0   
52683318BV119 41880 4188011      003830      1040V   27000       1 1600        V2B   V2B   0   
526833182B120 41880 4188011      004100      1040V   27000       1 1600        V2B   V2B   0   
5268329200121 41880 4188011      004330      1040V   27000       1 1600        V2B   V2B   0   
52683268SD122 41880 4188011      004630      1040V   27000       1 1600        V2B   V2B   0   
52683268P4123 41880 4188011      004730      1040V   27000       1 1600        V2B   V2B   0   
52683268P2124 41880 4188011      004830      1040V   27000       1 1600        V2B   V2B   0   
52683268BV125 41880 4188011      004900      1040V   27000       1 1600        V2B   V2B   0   
52683268P1126 41880 4188011      004900      1040V   27000       1 1600        V2B   V2B   0   
52683268ND127 41880 4188011      004930      1040V   27000       1 1600        V2B   V2B   0   
5268324300128 41880 4188011      005430      1040V   27000       1 1600        V2B   V2B   0   
5268323500129 41880 4188011      005730      1040V   27000       1 1600        V2B   V2B   0   
5268322700130 41880 4188011      010100      1040V   27000       1 1600        V2B   V2B   0   
5268321900131 41880 4188011      010530      1040V   27000       1 1600        V2B   V2B   0   
5268320100132 41880 4188011      010930      1040V   27000       1 1600        V2B   V2B   0   
52683003P2133 41880 4188011      011330      1040V   27000       1 1600        V2B   V2B   0   
52683003BV134 41880 4188011      011400      1040V   27000       1 1600        V2B   V2B   0   
52683003P1135 41880 4188011      011430      1040V   27000       1 1600        V2B   V2B   0   
5268313600136 41880 4188011      012030      1040V   27000       1 1600        V2B   V2B   0   
5268312800137 41880 4188011      012430      1040V   27000       1 1600        V2B   V2B   0   
5268310200138 41880 4188011      012730      1040V   27000       1 1600        V2B   V2B   0   
